FECHA,VARIABLE,CAMOTAN,CATARINA,CHAMPERICO FEGUA,COBAN,EL CAPITAN,ESQUIPULAS,FLORES AEROPUERTO,LA AURORA,LA CEIBITA,LA FRAGUA,LABOR OVALLE,LOS ALTOS,MAZATENANGO,MONTUFAR,PANZÓS PHC ALTAVERAPAZ,PUERTO BARRIOS PHC,RETALHULEU AEROPUERTO,SACAPULAS,SAN MARCOS PHC,SANTA CRUZ BALANYÁ,TODOS SANTOS,INSIVUMEH,ALAMEDA ICTA,ASUNCION MITA,CHINIQUE,EL TABLON,HUEHUETENANGO,LA UNION,LAS VEGAS PHC,NEBAJ,POPTUN,QUEZADA,SABANA GRANDE,SAN AGUSTIN ACASAGUASTLAN,SAN JERONIMO,SAN JOSE AEROPUERTO,SAN PEDRO NECTA,SANTA MARIA CAHABON,SANTIAGO ATITLAN,SUIZA CONTENTA,TECUN UMAN,CHIXOY PCH,CUBULCO,LOS ALBORES,LOS ESCLAVOS,PASABIEN,POTRERO CARRILLO,SAN MARTIN JILOTEPEQUE,AMATITLAN,ANTIGUA GUATEMALA,CONCEPCION,IXCHIGUAN,JALAPA,LA REFORMA,LAS NUBES,LO DE COY,MARISCOS,MORALES MET,NENTON,NUEVA CONCEPCION,PACHUTÉ,PLAYA GRANDE IXCAN,SAN JOSE PINULA,SAN PEDRO AYAMPUC,SANTA CRUZ DEL QUICHE,SANTA MARGARITA,TOTONICAPAN
2022-08-29,NUBOSIDAD,5.0,6.0,7.0,6.0,5,6.0,5.0,8.0,-99.9,6,8.0,8.0,8.0,8,5.0,6.0,8,7.0,2.7,7.0,6.0,7.7,8,4.0,7.0,6.0,7.0,5.0,6.0,7.0,8.0,7,7,4.0,6.0,8.0,7.0,5,7,8.0,7,7.0,6.0,7.0,7.0,5.0,5.0,8.0,5.0,7.0,8.0,7.0,-99.9,7.0,-99.9,3.0,5.0,2.0,-99.9,-99.9,-99.9,6.0,7.0,4.0,7.0,7.0,5.0
2022-08-30,PRESION ATM.,-99.9,-99.9,755.7,652.6,-99.9,681.3,748.7,638.6,-99.9,739.5,-99.9,579.8,-99.9,-99.9,-99.9,756.4,741.4,773.8,-99.9,-99.9,-99.9,640.5,-99.9,-99.9,-99.9,-99.9,611.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-08-31,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-01,NUBOSIDAD,6.0,5.0,6.0,8.0,6,6.0,6.0,8.0,-99.9,7,8.0,8.0,8.0,8,6.0,8.0,8,6.0,3.0,6.0,7.0,5.0,5,6.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,8,8,5.0,8.0,6.0,8.0,8,6,6.0,8,7.0,6.0,7.0,5.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,-99.9,8.0,-99.9,0.0,5.0,7.0,-99.9,-99.9,-99.9,7.0,8.0,8.0,6.0,5.0,6.0
2022-09-02,PRESION ATM.,-99.9,-99.9,754.0,651.1,-99.9,680.2,747.8,637.3,-99.9,738.4,-99.9,578.2,-99.9,-99.9,-99.9,755.3,739.6,-99.9,-99.9,-99.9,-99.9,637.6,-99.9,-99.9,-99.9,-99.9,610.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,756.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-03,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-04,NUBOSIDAD,8.0,6.0,5.7,7.7,6,6.0,8.0,7.0,-99.9,7.7,8.0,8.0,8.0,5.3,8.0,8.0,7,7.7,0.0,7.0,8.0,7.0,7.3,6.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,5.7,7.7,6.0,7.0,5.0,8.0,7,6,6.0,6,6.0,6.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,8.0,8.0,-99.9,6.0,-99.9,1.0,8.0,8.0,-99.9,-99.9,-99.9,7.0,7.0,7.0,5.0,7.0,7.0
2022-09-05,TSUELO,-99.9,-99.9,-99.9,21.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,579.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,89,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-06,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-07,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,9.3,-99.9,-99.9,-99.9,68.3,4.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-08,NUBOSIDAD,6.0,2.0,3.0,7.0,6,5.0,6.0,7.0,,7,7.0,7.0,6.0,7,5.0,5.0,5,5.0,6.0,5.0,5.3,7.5,7,3.0,7.0,7.0,7.7,5.0,6.0,8.0,6.0,7,5,3.3,5.0,6.0,7.0,7,-99.9,5.3,3,6.0,5.0,7.0,8.0,3.0,5.0,7.0,5.0,7.0,7.0,5.0,-99.9,4.0,1.2,3.0,6.0,3.0,1.1,1.0,-99.9,6.0,5.0,4.0,7.0,3.0,5.0
2022-09-09,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,637.2,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-10,NUBOSIDAD,6.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,,7,7.0,7.0,8.0,8,7.0,7.0,7.0,7.0,5.0,7.0,5.0,5.0,5,4.0,8.0,7.0,7.0,7.0,8.0,7.0,5.0,8,8,5.0,4.0,8.0,8.0,7,6,8.0,6.0,7.0,7.0,8.0,5.0,6.0,5.0,8.0,5.0,7.0,8.0,7.0,-99.9,7.0,-99.9,2.0,8.0,6.0,21.7,9.5,-99.9,6.0,7.0,7.0,6.0,4.0,6.0
2022-09-11,NUBOSIDAD,6.7,8.0,6.0,7.0,8,7.0,5.0,8.0,,7.3,8.0,8.0,8.0,6.7,6.0,7.0,8,7.0,1.0,7.7,7.7,8.0,8,4.0,8.0,8.0,8.0,7.0,6.7,8.0,5.7,7.3,8,7.3,7.0,8.0,8.0,5.3,8,8.0,7,8.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,8.0,8.0,-99.9,8.0,-99.9,0.0,7.0,7.0,28.1,20.5,-99.9,7.0,7.0,8.0,8.0,-99.9,8.0
2022-09-12,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.2,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,83.5,2.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-13,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,19.2,-99.9,-99.9,22.9,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,52.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-14,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,739,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,11.0,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,8.2,11.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-15,EVA. PICHE,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.0,0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,3.0,-99.9,-99.9,-99.9,1.5,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,-99.9,99.9,5.4,99.9,99.9,99.9,25.1,5.8,-99.9,99.9,99.9,99.9,-99.9,99.9,99.9
2022-09-16,TSUELO,-99.9,-99.9,-99.9,19.2,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,11.5,8.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-17,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.0,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.8,-99.9,-99.9,-99.9,-99.9,-289.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,44.4,12.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-18,EVA. TANQUE,-99.9,-99.9,-99.9,4.3,-99.9,-99.9,4.0,-99.9,,2.8,1.5,1.4,-99.9,4.9,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,2.5,-99.9,5.6,-99.9,1.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,5.5,-99.9,-99.9,-99.9,-99.9,-99.9,2.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,7.2,-99.9,-99.9,-99.9,5.3,9.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-19,DIR. VIENTO,315.0,360.0,9.0,0.0,180,0.0,135.0,45.0,,135,0.0,0.0,45.0,0,180.0,360.0,9,45.0,0.0,90.0,0.0,9.0,90,90.0,0.0,180.0,135.0,45.0,-99.9,0.0,90.0,0,9,9.0,90.0,0.0,0.0,0,180,360.0,135,9.0,270.0,0.0,9.0,90.0,45.0,270.0,360.0,360.0,315.0,45.0,-99.9,9.0,22.7,360.0,270.0,9.0,3.9,26.0,-99.9,-99.9,9.0,90.0,90.0,180.0,180.0
2022-09-20,TSUELO,-99.9,-99.9,-99.9,20.2,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,22.4,-99.9,-99.9,-99.9,18.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,26.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-21,NUBOSIDAD,5.0,7.0,6.0,8.0,8,7.0,7.0,8.0,,8,8.0,8.0,8.0,8,6.0,7.0,8,8.0,5.0,7.0,7.0,7.3,7,7.0,8.0,8.0,7.0,6.0,7.0,8.0,7.0,8,8,7.0,7.0,8.0,8.0,6,7,7.0,6,8.0,7.0,8.0,5.0,8.0,6.0,7.0,4.0,8.0,8.0,8.0,-99.9,8.0,-99.9,1.0,7.0,7.0,-99.9,-99.9,-99.9,6.0,7.0,7.0,5.0,8.0,8.0
2022-09-22,NUBOSIDAD,8.0,5.0,7.0,7.7,8,8.0,7.0,8.0,,8,8.0,8.0,8.0,8,6.0,8.0,7.7,8.0,3.0,8.0,8.0,8.0,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8,8,8.0,8.0,8.0,8.0,8,6.7,8.0,7,8.0,8.0,8.0,5.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,-99.9,7.0,24.2,0.0,8.0,8.0,0,0.5,-99.9,6.0,8.0,8.0,7.0,8.0,7.0
2022-09-23,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,26.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,20.3,-99.9,-99.9,-99.9,18.7,2.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-24,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,774.1,-99.9,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,26.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,36.2,-99.9,-99.9,-99.9,5.6,21.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-25,EVA. TANQUE,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,7.2,-99.9,,3.6,10.2,2.9,-99.9,R/,-99.9,-99.9,-99.9,-99.9,5.0,-99.9,-99.9,4.8,-99.9,5.8,-99.9,2.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.7,2.7,-99.9,-99.9,-99.9,-99.9,1.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,5.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-26,DIR. VIENTO,360.0,270.0,225.0,0.0,180,0.0,315.0,225.0,,90,0.0,0.0,9.0,0,180.0,0.0,0,360.0,0.0,0.0,270.0,9.0,90,180.0,0.0,180.0,0.0,180.0,-99.9,360.0,360.0,360,90,0.0,90.0,9.0,0.0,9,9,90.0,45,9.0,270.0,0.0,9.0,0.0,360.0,270.0,360.0,9.0,0.0,180.0,-99.9,360.0,-99.9,270.0,270.0,315.0,16.4,11.6,-99.9,-99.9,225.0,90.0,90.0,90.0,360.0
2022-09-27,TSUELO,-99.9,-99.9,-99.9,23.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,89.0,-99.9,-99.9,22.5,-99.9,-99.9,-99.9,18.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,26.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,53.3,28.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-09-28,NUBOSIDAD,6.0,3.0,6.0,7.0,5,6.0,7.0,6.3,,8,7.0,7.0,8.0,5,5.0,7.0,6.3,6.0,4.3,6.0,6.0,5.0,8,3.0,6.3,5.0,8.0,5.0,7.0,6.0,8.0,5,4,5.0,7.0,6.0,8.0,5,6,8.0,2,7.0,5.0,5.0,6.0,5.0,4.0,8.0,6.0,6.0,6.0,6.0,-99.9,6.0,-99.9,3.0,7.0,5.0,0,2.2,-99.9,5.0,2.0,5.0,7.0,6.0,4.0
2022-09-29,NUBOSIDAD,7.0,5.0,4.0,7.0,6,8.0,7.0,8.0,,8,7.0,8.0,8.0,6,7.0,8.0,7,7.0,7.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7,7,7.0,8.0,8.0,8.0,8,6,6.0,5,7.0,6.0,8.0,7.0,8.0,7.0,6.0,4.0,6.0,8.0,7.0,-99.9,8.0,-99.9,3.0,8.0,8.0,2.1,0.5,-99.9,8.0,5.0,5.0,7.0,8.0,6.0
2022-09-30,PRESION ATM.,-99.9,-99.9,754.1,652.2,-99.9,680.9,749.7,637.65,,739.6,-99.9,578.2,-99.9,-99.9,-99.9,756.9,-99.9,773.1,-99.9,-99.9,-99.9,638.3,-99.9,-99.9,-99.9,-99.9,610.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,757.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,-99.9,2.1,2.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-01,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,578.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,22.5,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.1,-99.9,-99.9,-99.9,9.7,3.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-02,TSUELO,-99.9,-99.9,-99.9,23.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,22.7,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,0,0.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-03,PRESION ATM.,-99.9,-99.9,756.5,653.7,-99.9,682.7,751.3,639.6,-99.9,741.9,577.9,580.0,-99.9,-99.9,-99.9,758.8,742.3,775.5,-99.9,-99.9,-99.9,640.4,-99.9,-99.9,-99.9,-99.9,611.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.5,-99.9,-99.9,-99.9,2.2,4.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-04,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-05,NUBOSIDAD,-99.9,3.0,3.3,6.0,-99.9,6.0,5.0,5.0,-99.9,5.3,6.0,3.3,5.3,4,5.0,6.0,4,6.0,5.3,4.0,4.0,5.3,3,1.0,3.0,5.0,6.0,5.0,6.0,-99.9,5.0,5.3,4.7,3.3,4.0,4.0,-99.9,6,3.7,6.7,3,-99.9,2.0,-99.9,8.0,3.0,-99.9,4.0,-99.9,7.0,6.0,5.0,-99.9,-99.9,-99.9,3.0,7.0,6.0,1.1,0.5,-99.9,6.0,1.0,5.0,4.0,7.0,4.0
2022-10-06,TSUELO,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.0,-99.9,-99.9,22.9,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,3.3,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-07,NUBOSIDAD,-99.9,2.0,3.0,8.0,-99.9,8.0,8.0,8.0,-99.9,8,6.0,4.0,8.0,5,7.0,8.0,6,6.0,8.0,7.3,8.0,7.7,8,1.0,8.0,4.0,7.0,8.0,8.0,-99.9,8.0,4,5.3,5.3,8.0,7.0,-99.9,8,5.3,8.0,2,-99.9,8.0,-99.9,8.0,7.0,-99.9,8.0,-99.9,7.0,6.0,5.0,-99.9,-99.9,0.8,0.0,8.0,8.0,0,0.0,-99.9,7.0,5.0,7.0,8.0,-99.9,5.0
2022-10-08,NUBOSIDAD,-99.9,4.0,5.7,8.0,-99.9,8.0,8.0,8.0,-99.9,8,7.0,8.0,8.0,5.3,8.0,8.0,7,7.7,5.3,8.0,8.0,7.7,8,5.0,-99.9,8.0,8.0,8.0,8.0,-99.9,8.0,6.7,5,4.7,8.0,6.0,-99.9,8,4.7,8.0,5,-99.9,8.0,-99.9,8.0,8.0,-99.9,8.0,-99.9,7.0,7.0,5.0,-99.9,-99.9,1.5,0.0,8.0,8.0,2.3,0.6,-99.9,8.0,8.0,8.0,8.0,-99.9,8.0
2022-10-09,PRESION ATM.,-99.9,-99.9,752.3,652.2,-99.9,679.6,750.0,636.9,-99.9,738.8,579.1,579.5,-99.9,-99.9,-99.9,756.0,738.1,774.2,-99.9,-99.9,-99.9,638.5,-99.9,-99.9,-99.9,-99.9,611.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,755.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,27.6,-99.9,-99.9,-99.9,0,4.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
